timestep,demand_el_reference_gas_szenario,demand_el_rapeseedoil_scenario,demand_heat_gascooker_reference,demand_heat_gasdeepfryer,demand_heat_gascooker_gasscenario,demand_heat_wws,r_wood_ofen_kitchen,r_wood_ofen_diningarea,demand_heat_wws_without_demand_heat_space_ofen_diningarea,demand_heat_space_ofen_diningarea,pv_G1_south_utilization rate_normalised,pv_G1_south_normalised,pv_G1_east_normalised,pv_G1_north_normalised,pv_G2_north_normalised,pv_G3_north_normalised,pv_G3_west_normalised,wind_bornay_1kW_20m,wind_10kW_20m_normalised
5299,1.21,1.21,0,0,0,0.0917234567901235,0,0,0.0917234567901235,0,0.00493862436298147,0.0103471590909091,0.0133434210526316,0.0382105263157895,0.031390350877193,0.0334364035087719,0.0397214912280702,0,0
5300,1.21,1.21,0,0,0,0.515944444444444,0,0,0.515944444444444,0,0,0,0,0,0,0,0,0.0339038465459126,0
5301,1.21,1.21,0,0,0,0.934432716049382,0,0,0.934432716049382,0,0,0,0,0,0,0,0,0.0460270121056284,0
5302,1.21,1.21,0,0,0,1.35292098765432,0,0,1.35292098765432,0,0,0,0,0,0,0,0,0.0379375455572468,0
5303,1.21,1.21,0,0,0,1.77140925925926,0,0,1.77140925925926,0,0,0,0,0,0,0,0,0.0328063266108952,0
5304,1.21,1.21,0,0,0,2.1898975308642,0,0,2.1898975308642,0,0,0,0,0,0,0,0,0,0
5305,1.21,1.21,0,0,0,2.40200802469136,0,0,2.40200802469136,0,0,0,0,0,0,0,0,0,0
5306,1.21,1.21,0,0,0,2.63704938271605,0,0,2.63704938271605,0,0,0,0,0,0,0,0,0,0
5307,1.21,1.21,0,0,0,2.76890185185185,0,0,2.76890185185185,0,0,0,0,0,0,0,0,0,0
5308,1.21,1.21,0,0,0,2.86635802469136,0,0,2.86635802469136,0,0,0,0,0,0,0,0,0,0
5309,1.21,1.21,0,0,0,2.88928888888889,0,0,2.88928888888889,0,0,0,0,0,0,0,0,0,0
5310,1.21,1.21,0,0,0,2.47653333333333,0,0,2.47653333333333,0,0.00271738239378206,0.00569332386363636,0.212447368421053,0.0742971137521223,0.0589539473684211,0.0390548245614035,0.00861228070175439,0,0
5311,1.21,1.21,0,0,0,1.77140925925926,0,0,1.77140925925926,0,0.0560351219352014,0.117401988636364,0.391973684210526,0.164601018675722,0.178245614035088,0.123964912280702,0.0402521929824561,0,0
5312,1.21,1.21,0,0,0,0.917234567901235,0,0,0.917234567901235,0,0.144164115719123,0.302045454545455,0.550438596491228,0.241383701188455,0.267039473684211,0.17422149122807,0.0509473684210526,0,0
5313,1.21,1.21,0,0,0,0.028663580246914,0,0,0.028663580246914,0,0.225053039000013,0.471519886363636,0.633070175438597,0.297147707979626,0.280833333333333,0.246469298245614,0.0653662280701754,0,0
5314,1.21,1.21,0,0,0,0,27.7777777777778,0,0,0,0.294619818128772,0.617272727272727,0.687061403508772,0.347215619694397,0.321864035087719,0.352697368421053,0.0585043859649123,0,0
5315,5.57925213982302,23.0466510934021,0.431034712234237,11.7,0.862069424468475,2.73595465739741,27.7777777777778,0,2.73595465739741,0,0.324057392924315,0.678948863636364,0.652061403508772,0.382826825127334,0.355416666666667,0.44280701754386,0.0853355263157895,0,0
5316,8.85619124469029,27.4991394134536,0.754310746409914,11.7,1.50862149281983,4.78792065044548,27.7777777777778,0,4.78792065044548,0,0.341542308953266,0.715582386363636,0.601359649122807,0.411570458404075,0.385131578947368,0.504473684210526,0.266337719298246,0,0
5317,11.0408173146018,30.4674649601546,0.96982810252703,11.7,1.93965620505406,6.15589797914419,27.7777777777778,0,6.15589797914419,0,0.296267291798813,0.620724431818182,0.516184210526316,0.403030560271647,0.386951754385965,0.530416666666667,0.507324561403509,0,0
5318,12.1331303495575,31.9516277335051,1.07758678058559,11.7,2.15517356117118,6.83988664349354,27.7777777777778,0,6.83988664349354,0,0.243026095375643,0.509176136363636,0.397364035087719,0.386655348047538,0.399912280701754,0.517850877192983,0.542061403508772,0,0
5319,12.1331303495575,31.9516277335051,1.07758678058559,11.7,2.15517356117118,6.83988664349353,27.7777777777778,0,6.83988664349353,0,0.181927195316354,0.381164772727273,0.261925438596491,0.361850594227504,0.398574561403509,0.510855263157895,0.51765350877193,0,0
5320,11.0408173146018,30.4674649601546,0.969828102527035,11.7,1.93965620505407,6.15589797914419,27.7777777777778,0,6.15589797914419,0,0.112726521447604,0.236178977272727,0.122495614035088,0.316612903225806,0.384364035087719,0.422127192982456,0.459078947368421,0,0
5321,8.85619124469027,27.4991394134536,0.754310746409914,11.7,1.50862149281983,4.78792065044547,27.7777777777778,0,4.78792065044547,0,0.0378986741379748,0.0794034090909091,0.0538070175438597,0.264983022071307,0.303026315789474,0.311469298245614,0.374495614035088,0,0
5322,5.57925213982303,7.14665109340206,0.431034712234236,0,0.862069424468472,2.7359546573974,27.7777777777778,0,2.7359546573974,0,0.0139113219076405,0.0291463068181818,0.0336824561403509,0.184702886247878,0.18590350877193,0.187089912280702,0.236535087719298,0,0
5323,1.21,1.21,0,0,0,0,0,0,0,0,0.00172455916645379,0.00361321022727273,0.00516447368421053,0.0965959252971137,0.0705482456140351,0.0691337719298246,0.104765350877193,0.0637925889775447,0.0521404687554855
5324,1.21,2.82703341329769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572644119348213,0.0468047045768877
5325,1.21,3.36604455106356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420652377485386,0
5326,1.21,2.82703341329769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,1.21,1.21,0,0,0,0.40129012345679,0,0,0.40129012345679,0,0,0,0,0,0,0,0,0,0
5329,1.21,1.21,0,0,0,0.630598765432099,0,0,0.630598765432099,0,0,0,0,0,0,0,0,0,0
5330,1.21,1.21,0,0,0,0.865640123456791,0,0,0.865640123456791,0,0,0,0,0,0,0,0,0,0
5331,1.21,1.21,0,0,0,0.986027160493827,0,0,0.986027160493827,0,0,0,0,0,0,0,0,0,0
5332,1.21,1.21,0,0,0,1.06628518518518,0,0,1.06628518518518,0,0,0,0,0,0,0,0,0,0
5333,1.21,1.21,0,0,0,1.07201790123457,0,0,1.07201790123457,0,0,0,0,0,0,0,0,0,0
5334,1.21,1.21,0,0,0,0.865640123456791,0,0,0.865640123456791,0,0.00323020094687623,0.00676775568181818,0.0211609649122807,0.0173319185059423,0.0136390350877193,0.0127539473684211,0.0105361842105263,0,0
5335,1.21,1.21,0,0,0,0.361161111111111,0,0,0.361161111111111,0,0.0452994241717876,0.0949090909090909,0.196732456140351,0.118709677419355,0.119820175438596,0.0884100877192983,0.0755175438596491,0,0
5336,1.21,1.21,0,0,0,0,0,0,0,0,0.145825148843238,0.305525568181818,0.567982456140351,0.234312393887946,0.264144736842105,0.175407894736842,0.0402609649122807,0,0
5337,1.21,5.52208910212712,0,0,0,0,0,0,0,0,0.240361662650022,0.50359375,0.688377192982456,0.296935483870968,0.296293859649123,0.258815789473684,0.0617017543859649,0,0
5338,1.21,1.21,0,0,0,0,27.7777777777778,0,0,0,0.238836224066651,0.500397727272727,0.552719298245614,0.334015280135823,0.258793859649123,0.299934210526316,0.15222149122807,0,0
5339,4.01691349588628,22.9728437468555,0.281572846702305,11.7,0.563145693404609,1.78725870438291,27.7777777777778,0,1.78725870438291,0,0.229710711474573,0.481278409090909,0.481491228070176,0.363777589134126,0.272368421052632,0.341688596491228,0.224342105263158,0,0
5340,6.12209861780102,27.3699765569971,0.492752481729034,11.7,0.985504963458068,3.1277027326701,27.7777777777778,0,3.1277027326701,0,0.242395580761183,0.507855113636364,0.470087719298246,0.392181663837012,0.294495614035088,0.389298245614035,0.245482456140351,0,0
5341,7.52555536574416,30.3013984304248,0.633538905080189,11.7,1.26707781016038,4.02133208486156,27.7777777777778,0,4.02133208486156,0,0.298124937007007,0.624616477272727,0.514473684210526,0.397716468590832,0.386842105263158,0.516425438596491,0.508530701754386,0,0
5342,8.22728373971573,31.7671093671387,0.703932116755763,11.7,1.40786423351153,4.46814676095729,27.7777777777778,0,4.46814676095729,0,0.230517498992,0.48296875,0.389675438596491,0.373565365025467,0.369407894736842,0.478048245614035,0.505175438596491,0,0
5343,8.22728373971574,31.7671093671387,0.703932116755765,11.7,1.40786423351153,4.46814676095729,27.7777777777778,0,4.46814676095729,0,0.144835308695806,0.303451704545455,0.287894736842105,0.325568760611205,0.294539473684211,0.396206140350877,0.378289473684211,0,0
5344,7.52555536574417,30.3013984304248,0.633538905080187,11.7,1.26707781016037,4.02133208486156,27.7777777777778,0,4.02133208486156,0,0.0992552038246783,0.207954545454545,0.205859649122807,0.234592529711375,0.221864035087719,0.254890350877193,0.240131578947368,0,0
5345,7.52555536574417,28.7734333049403,0.492752481729035,11.7,0.98550496345807,3.1277027326701,27.7777777777778,0,3.1277027326701,0,0.0344599965847046,0.0721988636363636,0.0835219298245614,0.0958658743633277,0.086155701754386,0.092265350877193,0.0849342105263158,0,0
5346,4.01691349588628,7.07284374685549,0.281572846702307,0,0.563145693404614,1.78725870438292,27.7777777777778,0,1.78725870438292,0,0.0117018088662155,0.0245170454545455,0.0299811403508772,0.0443319185059423,0.0366359649122807,0.0396951754385965,0.0364451754385965,0.0444580468302461,0
5347,1.21,1.21,0,0,0,0,0,0,0,0,0.00300382586110396,0.00629346590909091,0.00851622807017544,0.0162436332767402,0.0136583333333333,0.014972149122807,0.0156576754385965,0.0536704199841115,0.0438671780080974
5348,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07448675086137,0.0608812742707778
5349,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997101931817211,0.0814974951718138
5350,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10394443505014,0.0849583259576775
5351,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974498476256742,0.0796500160409206
5352,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657859654059595,0.0537697423599832
5353,1.21,1.21,0,0,0,0.126119753086419,0,0,0.126119753086419,0,0,0,0,0,0,0,0,0.034275053266266,0
5354,1.21,1.21,0,0,0,0.521677160493827,0,0,0.521677160493827,0,0,0,0,0,0,0,0,0,0
5355,1.21,1.21,0,0,0,0.733787654320988,0,0,0.733787654320988,0,0,0,0,0,0,0,0,0,0
5356,1.21,1.21,0,0,0,0.877105555555556,0,0,0.877105555555556,0,0,0,0,0,0,0,0,0.0451260197526097,0
5357,1.21,1.21,0,0,0,0.894303703703703,0,0,0.894303703703703,0,0,0,0,0,0,0,0,0.125588416745962,0.102648897377385
5358,1.21,1.21,0,0,0,0.544608024691358,0,0,0.544608024691358,0,0.00281717997576971,0.00590241477272727,0.173697368421053,0.0603803056027165,0.0480328947368421,0.0251666666666667,0.00908837719298246,0.148060762081716,0.121016526574154
5359,1.21,1.21,0,0,0,0,0,0,0,0,0.0523686455534811,0.109720170454545,0.337587719298246,0.147504244482173,0.159552631578947,0.107868421052632,0.0486491228070176,0.118637047967893,0.0969672401129603
5360,1.21,1.21,0,0,0,0,0,0,0,0,0.135431827295203,0.28375,0.508026315789474,0.224176570458404,0.245087719298246,0.163396929824561,0.062296052631579,0.0795999941971571,0.0650605513413893
5361,1.21,1.21,0,0,0,0,0,0,0,0,0.215059721347174,0.450582386363636,0.602631578947369,0.285254668930391,0.267938596491228,0.235833333333333,0.0755921052631579,0.0626718079980463,0.0512244055171076
5362,1.21,1.21,0,0,0,0,0,0,0,0,0.289514683669757,0.606576704545455,0.675614035087719,0.335730050933786,0.299232456140351,0.345065789473684,0.0561776315789474,0.038337586696705,0
5363,1.21,1.21,0,0,0,0,0,0,0,0,0.318036995315277,0.666335227272727,0.640263157894737,0.371137521222411,0.347785087719298,0.433574561403509,0.0825986842105263,0,0
5364,1.21,1.21,0,0,0,0,0,0,0,0,0.328016753514043,0.687244318181818,0.580570175438597,0.399049235993209,0.370723684210526,0.486206140350877,0.25671052631579,0,0
5365,1.21,1.21,0,0,0,0,0,0,0,0,0.289840110567543,0.607258522727273,0.504166666666667,0.391027164685908,0.377785087719298,0.504605263157895,0.496491228070175,0,0
5366,1.21,1.21,0,0,0,0,0,0,0,0,0.236856543771787,0.49625,0.386767543859649,0.369864176570458,0.37655701754386,0.487061403508772,0.518333333333333,0,0
5367,1.21,1.21,0,0,0,0,0,0,0,0,0.169113511216037,0.354318181818182,0.261061403508772,0.342877758913413,0.357083333333333,0.477697368421053,0.480285087719298,0,0
5368,1.21,1.21,0,0,0,0,0,0,0,0,0.111133285593861,0.232840909090909,0.14330701754386,0.296035653650255,0.338486842105263,0.382390350877193,0.408399122807018,0,0
5369,1.21,1.21,0,0,0,0,0,0,0,0,0.0416268460357338,0.0872144886363636,0.0866578947368421,0.236519524617997,0.264539473684211,0.273618421052632,0.315109649122807,0,0
5370,1.21,1.21,0,0,0,0,0,0,0,0,0.0241839643144133,0.0506690340909091,0.0600789473684211,0.143565365025467,0.144114035087719,0.147116228070175,0.174578947368421,0.0480979238545953,0
5371,1.21,1.21,0,0,0,0,0,0,0,0,0.00328294722322568,0.00687826704545455,0.00932236842105263,0.0481196943972835,0.0387719298245614,0.0392982456140351,0.0519035087719298,0.0783004283260345,0.0639983594036579
5372,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422791283793424,0
5373,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,1.21,1.21,0,0,0,0.0687925925925932,0,0,0.0687925925925932,0,0,0,0,0,0,0,0,0.0385386575469756,0
5377,1.21,1.21,0,0,0,0.687925925925925,0,0,0.687925925925925,0,0,0,0,0,0,0,0,0.0511975269092222,0.0418459745082315
5378,1.21,1.21,0,0,0,1.34718827160494,0,0,1.34718827160494,0,0,0,0,0,0,0,0,0.0375402970147116,0
5379,1.21,1.21,0,0,0,1.69688395061728,0,0,1.69688395061728,0,0,0,0,0,0,0,0,0,0
5380,1.21,1.21,0,0,0,1.94912345679012,0,0,1.94912345679012,0,0,0,0,0,0,0,0,0,0
5381,1.21,1.21,0,0,0,1.9892524691358,0,0,1.9892524691358,0,0,0,0,0,0,0,0,0.0369496389232715,0
5382,1.21,1.21,0,0,0,1.67968580246914,0,0,1.67968580246914,0,0.00238429440444418,0.00499545454545455,0.187776315789474,0.06123259762309,0.0486995614035088,0.0242785087719298,0.00773245614035088,0.0460270121056284,0
5383,1.21,1.21,0,0,0,1.12361234567901,0,0,1.12361234567901,0,0.0518377929264679,0.108607954545455,0.320166666666667,0.141859083191851,0.153850877192982,0.104390350877193,0.0524100877192983,0.0507122455389915,0
5384,1.21,1.21,0,0,0,0.407022839506173,0,0,0.407022839506173,0,0.133262314643298,0.279204545454545,0.49030701754386,0.221146010186757,0.228552631578947,0.159927631578947,0.0714407894736842,0.0483317869331825,0
5385,1.21,1.21,0,0,0,0,0,0,0,0,0.217486863626493,0.455667613636364,0.606359649122807,0.282971137521222,0.268771929824561,0.236622807017544,0.0763026315789474,0.0612893920281792,0.0500944965756581
5386,1.21,1.21,0,0,0,0,0,0,0,0,0.276768796839812,0.579872159090909,0.64030701754386,0.334134125636672,0.287171052631579,0.323267543859649,0.0910263157894737,0.0599274559175328,0.0489813267174929
5387,1.21,1.21,0,0,0,0,0,0,0,0,0.320084472880513,0.670625,0.640482456140351,0.371918505942275,0.347872807017544,0.412719298245614,0.0899320175438597,0.05700253240882,0.0465906590041649
5388,1.21,1.21,0,0,0,0,0,0,0,0,0.338450753424301,0.709105113636364,0.591973684210526,0.400611205432937,0.378179824561404,0.495701754385965,0.251885964912281,0.033352076956107,0
5389,1.21,1.21,0,0,0,0,0,0,0,0,0.286972286030805,0.60125,0.501228070175439,0.389219015280136,0.373135964912281,0.49844298245614,0.489451754385965,0,0
5390,1.21,1.21,0,0,0,0,0,0,0,0,0.242910840016011,0.508934659090909,0.389657894736842,0.37383701188455,0.347609649122807,0.494364035087719,0.527412280701754,0,0
5391,1.21,1.21,0,0,0,0,0,0,0,0,0.179954294748527,0.37703125,0.254337719298246,0.345738539898132,0.374649122807018,0.500285087719298,0.508684210526316,0,0
5392,1.21,1.21,0,0,0,0,0,0,0,0,0.111458712491647,0.233522727272727,0.0899824561403509,0.305288624787776,0.363684210526316,0.409714912280702,0.447236842105263,0,0
5393,1.21,1.21,0,0,0,0,0,0,0,0,0.0341020269971402,0.0714488636363636,0.0589956140350877,0.249482173174873,0.287587719298246,0.296030701754386,0.351644736842105,0,0
5394,1.21,1.21,0,0,0,0,0,0,0,0,0.0173371179795401,0.0363238636363636,0.0440350877192983,0.164227504244482,0.165243421052632,0.16705701754386,0.209333333333333,0,0
5395,1.21,1.21,0,0,0,0,0,0,0,0,0.00164855842636672,0.00345397727272727,0.00494780701754386,0.0784898132427844,0.0556644736842105,0.0547236842105263,0.0879473684210526,0,0
5396,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5397,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490379220863521,0
5398,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754282857957972,0.0616508318889516
5399,1.21,1.21,0,0,0,0.0630598765432095,0,0,0.0630598765432095,0,0,0,0,0,0,0,0,0.0912315830205635,0.074567556831274
5400,1.21,1.21,0,0,0,0.538875308641976,0,0,0.538875308641976,0,0,0,0,0,0,0,0,0.135117113857944,0.110437117639502
5401,1.21,1.21,0,0,0,0.722322222222223,0,0,0.722322222222223,0,0,0,0,0,0,0,0,0.117786606428382,0.0962721371044451
5402,1.21,1.21,0,0,0,0.917234567901235,0,0,0.917234567901235,0,0,0,0,0,0,0,0,0.0698964349526553,0.0571294086222399
5403,1.21,1.21,0,0,0,1.02042345679012,0,0,1.02042345679012,0,0,0,0,0,0,0,0,0.0504707590620615,0
5404,1.21,1.21,0,0,0,1.0949487654321,0,0,1.0949487654321,0,0,0,0,0,0,0,0,0.0723203764770738,0.0591106018822211
5405,1.21,1.21,0,0,0,1.10641419753086,0,0,1.10641419753086,0,0,0,0,0,0,0,0,0.0842616042657438,0.0688706888201639
5406,1.21,1.21,0,0,0,0.716589506172839,0,0,0.716589506172839,0,0.00141391207360906,0.00296235795454545,0.22825,0.0685526315789474,0.0526776315789474,0.0270021929824561,0.0047844298245614,0.0856261383637057,0.0699859821268146
5407,1.21,1.21,0,0,0,0,0,0,0,0,0.0539605254618167,0.113055397727273,0.419679824561404,0.154668930390492,0.175620614035088,0.117401315789474,0.0233486842105263,0.108698479180247,0.0888440138314731
5408,1.21,1.21,0,0,0,0,0,0,0,0,0.146855667352893,0.307684659090909,0.575219298245614,0.225076400679117,0.249035087719298,0.173118421052632,0.030969298245614,0.0978241744169186,0.0799559696740313
5409,1.21,1.21,0,0,0,0,0,0,0,0,0.235188730920635,0.492755681818182,0.668947368421053,0.281629881154499,0.28594298245614,0.250285087719298,0.0323333333333333,0.0815761807895065,0.0666757749422009
5410,1.21,1.21,0,0,0,0,0,0,0,0,0.292423186568718,0.612670454545455,0.68030701754386,0.328786078098472,0.299078947368421,0.336162280701754,0.0485833333333333,0.0729349939660052,0.0596129555959023
5411,1.63368505598284,17.6644675382844,0.0359651826329297,11.7,0.0719303652658594,0.228285811179032,0,0,0.228285811179032,0,0.331155767132269,0.693821022727273,0.661008771929825,0.364711375212224,0.356381578947368,0.422587719298246,0.0542543859649123,0.0549361802305005,0.0449017391324628
5412,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,0.399500169563306,0,0,0.399500169563306,0,0.345962690981524,0.72484375,0.600482456140351,0.392453310696095,0.383991228070175,0.503289473684211,0.256381578947368,0.0476324633200559,0
5413,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,0.513643075152823,0,0,0.513643075152823,0,0.296307970161036,0.620809659090909,0.505789473684211,0.381680814940577,0.382039473684211,0.510350877192982,0.504736842105263,0.0490379220863521,0
5414,2.26921263995709,18.496168845711,0.0899129565823247,11.7,0.179825913164649,0.57071452794758,0,0,0.57071452794758,0,0.246436298075357,0.516321022727273,0.383789473684211,0.367096774193548,0.351162280701754,0.499473684210526,0.536425438596491,0.0453501552037365,0
5415,2.26921263995709,18.496168845711,0.0899129565823245,11.7,0.179825913164649,0.57071452794758,0,0,0.57071452794758,0,0.18390009588418,0.385298295454545,0.241065789473684,0.341146010186757,0.381293859649123,0.509276315789474,0.522609649122807,0.0507122455389915,0
5416,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,0.513643075152822,0,0,0.513643075152822,0,0.108495971776388,0.227315340909091,0.0639517543859649,0.304125636672326,0.374166666666667,0.421052631578947,0.466425438596491,0.0464819710574306,0
5417,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,0.399500169563306,0,0,0.399500169563306,0,0.0320186168786071,0.0670838068181818,0.0508026315789474,0.245314091680815,0.285570175438597,0.293706140350877,0.352083333333333,0.0352149025350667,0
5418,1.63368505598284,1.7644675382844,0.0359651826329297,0,0.0719303652658594,0.228285811179032,0,0,0.228285811179032,0,0.0127892770829831,0.0267954545454545,0.0318793859649123,0.166536502546689,0.167964912280702,0.169254385964912,0.216969298245614,0,0
5419,1.21,1.21,0,0,0,0,0,0,0,0,0.00149615016257036,0.00313465909090909,0.00456754385964912,0.071874363327674,0.0504824561403509,0.0496578947368421,0.0800745614035088,0,0
5420,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369496389232715,0
5422,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469399182346618,0
5423,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339038465459126,0
5424,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,1.21,1.21,0,0,0,0.275170370370371,0,0,0.275170370370371,0,0,0,0,0,0,0,0,0,0
5426,1.21,1.21,0,0,0,0.951630864197531,0,0,0.951630864197531,0,0,0,0,0,0,0,0,0,0
5427,1.21,1.21,0,0,0,1.30705925925926,0,0,1.30705925925926,0,0,0,0,0,0,0,0,0,0
5428,1.21,1.21,0,0,0,1.5592987654321,0,0,1.5592987654321,0,0,0,0,0,0,0,0,0,0
5429,1.21,1.21,0,0,0,1.5936950617284,0,0,1.5936950617284,0,0,0,0,0,0,0,0,0,0
5430,1.21,1.21,0,0,0,1.30132654320988,0,0,1.30132654320988,0,0.00180523791819652,0.00378224431818182,0.193223684210526,0.058044142614601,0.0456052631578947,0.0216377192982456,0.0060171052631579,0,0
5431,1.21,1.21,0,0,0,0.728054938271605,0,0,0.728054938271605,0,0.0514418568674952,0.107778409090909,0.341820175438596,0.140390492359932,0.152837719298246,0.104980263157895,0.0448399122807018,0,0
5432,1.21,1.21,0,0,0,0,0,0,0,0,0.138109819474899,0.289360795454545,0.521929824561404,0.216222410865874,0.23359649122807,0.162947368421053,0.0539188596491228,0,0
5433,1.21,1.21,0,0,0,0,0,0,0,0,0.21972417354877,0.460355113636364,0.613421052631579,0.276018675721562,0.268223684210526,0.230350877192982,0.0665350877192983,0,0
5434,1.21,1.21,0,0,0,0,0,0,0,0,0.278877291948382,0.584289772727273,0.643640350877193,0.326434634974533,0.286271929824561,0.322280701754386,0.0811337719298246,0,0
5435,1.63368505598284,17.6644675382844,0.0359651826329297,11.7,0.0719303652658594,0.228285811179032,0,0,0.228285811179032,0,0.322131950445749,0.674914772727273,0.641359649122807,0.363786078098472,0.307412280701754,0.411535087719298,0.0806162280701754,0,0
5436,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,0.399500169563306,0,0,0.399500169563306,0,0.343386394707386,0.719446022727273,0.594605263157895,0.392300509337861,0.35969298245614,0.477587719298246,0.253618421052632,0,0
5437,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,0.513643075152823,0,0,0.513643075152823,0,0.295189315199897,0.618465909090909,0.503684210526316,0.379439728353141,0.378859649122807,0.496052631578947,0.500109649122807,0,0
5438,2.26921263995709,18.496168845711,0.0899129565823247,11.7,0.179825913164649,0.57071452794758,0,0,0.57071452794758,0,0.242415919942295,0.507897727272727,0.383052631578947,0.365755517826825,0.344495614035088,0.490109649122807,0.52469298245614,0,0
5439,2.26921263995709,18.496168845711,0.0899129565823245,11.7,0.179825913164649,0.57071452794758,0,0,0.57071452794758,0,0.18188651695413,0.381079545454545,0.2445,0.336680814940577,0.37515350877193,0.501008771929825,0.512938596491228,0,0
5440,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,0.513643075152822,0,0,0.513643075152822,0,0.110007850905685,0.230482954545455,0.0723245614035088,0.300356536502547,0.346535087719298,0.411754385964912,0.454320175438596,0,0
5441,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,0.399500169563306,0,0,0.399500169563306,0,0.0286334991689308,0.0599914772727273,0.0505438596491228,0.244949066213922,0.281381578947368,0.294188596491228,0.353925438596491,0,0
5442,1.63368505598284,1.7644675382844,0.0359651826329297,0,0.0719303652658594,0.228285811179032,0,0,0.228285811179032,0,0.0144442084527648,0.0302627840909091,0.0355785087719298,0.160848896434635,0.163098684210526,0.164587719298246,0.210532894736842,0,0
5443,1.21,1.21,0,0,0,0,0,0,0,0,0.000968348412723962,0.00202883522727273,0.00306592105263158,0.0801842105263158,0.0539934210526316,0.0526118421052632,0.090421052631579,0,0
5444,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519312383456674,0.042445668905977
5446,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554480047209596,0.0453200756395838
5447,1.21,1.21,0,0,0,0.137585185185184,0,0,0.137585185185184,0,0,0,0,0,0,0,0,0.0580548605287162,0.0474507727310945
5448,1.21,1.21,0,0,0,0.802580246913579,0,0,0.802580246913579,0,0,0,0,0,0,0,0,0.0458006501575677,0
5449,1.21,1.21,0,0,0,1.20960308641975,0,0,1.20960308641975,0,0,0,0,0,0,0,0,0.0635111514916571,0.0519104376080632
5450,1.21,1.21,0,0,0,1.66248765432099,0,0,1.66248765432099,0,0,0,0,0,0,0,0,0.069299032772251,0.0566411257320001
5451,1.21,1.21,0,0,0,1.90326172839506,0,0,1.90326172839506,0,0,0,0,0,0,0,0,0.0883992425363277,0.0722525612668963
5452,1.21,1.21,0,0,0,2.08097592592593,0,0,2.08097592592593,0,0,0,0,0,0,0,0,0.124705031366042,0.101926867929466
5453,1.21,1.21,0,0,0,2.1211049382716,0,0,2.1211049382716,0,0,0,0,0,0,0,0,0.122950707469895,0.100492982398872
5454,1.21,1.21,0,0,0,1.80007283950617,0,0,1.80007283950617,0,0.00114224841122826,0.00239318181818182,0.22884649122807,0.0638353140916808,0.0486140350877193,0.0236228070175439,0.00392785087719298,0.118637047967893,0.0969672401129603
5455,1.21,1.21,0,0,0,1.16947407407407,0,0,1.16947407407407,0,0.0529869566592741,0.111015625,0.397328947368421,0.146298811544992,0.163848684210526,0.111725877192982,0.0290504385964912,0.12426489636806,0.101567126375185
5456,1.21,1.21,0,0,0,0.378359259259259,0,0,0.378359259259259,0,0.142679355497975,0.298934659090909,0.546754385964912,0.215738539898132,0.23875,0.166282894736842,0.0437236842105263,0.122079749390817,0.0997811103266248
