demand_el;generation_pv_normalised;demand_heat;generation_wirtschaftsherd_normalised
1,951448848;0,213423295;0,39950017;0
2,163291376;0,198267045;0,513643075;0
2,26921264;0,218650568;0,570714528;0
2,26921264;0,316803977;0,570714528;0
2,163291376;0,262855114;0,513643075;0
1,951448848;0,141769886;0,39950017;0
1,633685056;0,070703125;0,228285811;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,018992898;0;0
1,21;0,063901989;0;0
1,21;0,139099432;0;0
1,21;0,142911932;0;0
1,21;0,179389205;0;0
1,633685056;0,247215909;0,228285811;0
1,951448848;0,262542614;0,39950017;0
2,163291376;0,212201705;0,513643075;0
2,26921264;0,210639205;0,570714528;0
2,26921264;0,168863636;0,570714528;0
2,163291376;0,10990767;0,513643075;0
1,951448848;0,088291193;0,39950017;0
1,633685056;0,041017045;0,228285811;0
1,21;0,008269886;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,21784321;0
1,21;0;0,750985802;0
1,21;0;1,284128395;0
1,21;0;1,307059259;0
1,21;0,007452131;1,094948765;0
1,21;0,042632102;0,791114815;0
1,21;0,159417614;0,108921605;0
1,21;0,293764205;0;0
1,21;0,275511364;0;0
1,21;0,16765625;0;0
1,633685056;0,133450284;0,228285811;0
1,951448848;0,249744318;0,39950017;0
2,163291376;0,2303125;0,513643075;0
2,26921264;0,167230114;0,570714528;0
2,26921264;0,264900568;0,570714528;0
2,163291376;0,161732955;0,513643075;0
1,951448848;0,153693182;0,39950017;0
1,633685056;0,019757102;0,228285811;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,252239506;0
1,21;0;0,974561728;0
1,21;0;1,696883951;0
1,21;0;2,26442284;0
1,21;0;2,854892593;0
1,21;0;3,445362346;0
1,21;0;3,46829321;0
1,21;0,013323722;3,22178642;0
1,21;0,015377841;2,677178395;0
1,21;0,177599432;1,937658025;0
1,21;0,368338068;1,083483333;0
1,21;0,535340909;0,21784321;0
1,21;0,663338068;0;27,77777778
5,57925214;0,744502841;2,735954657;27,77777778
8,856191245;0,772727273;4,78792065;27,77777778
11,04081731;0,66703125;6,155897979;27,77777778
12,13313035;0,569446023;6,839886643;27,77777778
12,13313035;0,446292614;6,839886643;27,77777778
11,04081731;0,242670455;6,155897979;27,77777778
8,856191245;0,113242898;4,78792065;27,77777778
5,57925214;0,031651989;2,735954657;27,77777778
1,21;0,009351136;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,097456173;0
1,21;0;0,854174691;0
1,21;0;1,61089321;0
1,21;0;2,155501235;0
1,21;0;2,723040123;0
1,21;0;3,290579012;0
1,21;0;3,313509877;0
1,21;0,013667045;3,06127037;0
1,21;0,014176136;2,51092963;0
1,21;0,177571023;1,759943827;0
1,21;0,363309659;0,922967284;0
1,21;0,526136364;0,068792593;0
1,21;0,640227273;0;27,77777778
9,55129954;0,715028409;5,334242813;27,77777778
15,80727419;0,742798295;9,334924922;27,77777778
19,97792396;0,637826705;12,00204633;27,77777778
20,428;0,551647727;13,33560703;27,77777778
20,428;0,435;13,33560703;27,77777778
19,97792396;0,2440625;12,00204633;27,77777778
15,80727419;0,118653409;9,334924922;27,77777778
9,55129954;0,037289773;5,334242813;27,77777778
1,21;0,010866619;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,108921605;0
1,21;0;0,882838272;0
1,21;0;1,662487654;0
1,21;0;2,230026543;0
1,21;0;2,837694444;0
1,21;0;3,445362346;0
1,21;0;3,479758642;0
1,21;0,00933054;3,284846296;0
1,21;0,036113636;2,809030864;0
1,21;0,162542614;2,235759259;0
1,21;0,307556818;1,536367901;0
1,21;0,442599432;0,808312963;0
1,21;0,584090909;0,034396296;0
1,21;0,634673295;0;0
1,21;0,691193182;0;0
1,21;0,591974432;0;0
1,21;0,539630682;0;0
1,21;0,397471591;0;0
1,21;0,24875;0;0
1,21;0,122234375;0;0
1,21;0,027764205;0;0
1,21;0,003509943;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,108921605;0
1,21;0;0,418488272;0
1,21;0;0,418488272;0
1,21;0;0,447151852;0
1,21;0;0,470082716;0
1,21;0;0,498746296;0
1,21;0,007610795;0,321032099;0
1,21;0,04053267;0;0
1,21;0,158196023;0;0
1,21;0,387088068;0;0
1,21;0,546377841;0;0
1,21;0,611420455;0;0
1,21;0,561392045;0;0
1,21;0,317301136;0;0
1,21;0,149857955;0;0
1,21;0,146036932;0;0
1,21;0,224772727;0;0
1,21;0,225369318;0;0
1,21;0,135319602;0;0
1,21;0,097714489;0;0
1,21;0,005177131;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,018852273;0;0
1,21;0,073038352;0;0
1,21;0,128990057;0;0
1,21;0,186107955;0;0
1,21;0,224616477;0;0
1,633685056;0,238465909;0,228285811;0
1,951448848;0,23265625;0,39950017;0
2,163291376;0,240014205;0,513643075;0
2,26921264;0,228039773;0,570714528;0
2,26921264;0,185014205;0,570714528;0
2,163291376;0,137669034;0,513643075;0
1,951448848;0,083524148;0,39950017;0
1,633685056;0,037099432;0,228285811;0
1,21;0,005719602;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,009245455;0;0
1,21;0,034555398;0;0
1,21;0,154502841;0;0
1,21;0,297826705;0;0
1,21;0,407826705;0;0
1,21;0,511235795;0;0
1,633685056;0,580539773;0,228285811;0
1,951448848;0,635454545;0,39950017;0
2,163291376;0,579048295;0,513643075;0
2,26921264;0,458224432;0,570714528;0
2,26921264;0,377855114;0,570714528;0
2,163291376;0,244786932;0,513643075;0
1,951448848;0,119042614;0,39950017;0
1,633685056;0,030477273;0,228285811;0
1,21;0,003533097;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,091723457;0
1,21;0;0,114654321;0
1,21;0,009531392;0;0
1,21;0,025821023;0;0
1,21;0,16375;0;0
1,21;0,333068182;0;0
1,21;0,480553977;0;0
1,21;0,575625;0;0
1,633685056;0,612613636;0,228285811;0
1,951448848;0,649673295;0,39950017;0
2,163291376;0,557982955;0,513643075;0
2,26921264;0,506505682;0,570714528;0
2,26921264;0,398522727;0,570714528;0
2,163291376;0,239332386;0,513643075;0
1,951448848;0,117917614;0,39950017;0
1,633685056;0,033065341;0,228285811;0
1,21;0,008674432;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,003173153;0;0
1,21;0,007278693;0;0
1,21;0,171803977;0;0
1,21;0,376477273;0;0
1,21;0,556974432;0;0
1,21;0,689275568;0;27,77777778
2,692897696;0,674630682;0,921162653;27,77777778
3,805070968;0,294772727;1,612034642;27,77777778
4,546519816;0,345738636;2,072615968;27,77777778
4,91724424;0,3440625;2,302906632;27,77777778
4,91724424;0,298252841;2,302906632;27,77777778
4,546519816;0,215909091;2,072615968;27,77777778
3,805070968;0,11765625;1,612034642;27,77777778
2,692897696;0,043315341;0,921162653;27,77777778
1,21;0,00440767;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,006505256;0;0
1,21;0,008468892;0;0
1,21;0,152059659;0;0
1,21;0,2459375;0;0
1,21;0,389389205;0;0
1,21;0,588196023;0;27,77777778
4,016913496;0,748380682;1,787258704;27,77777778
6,122098618;0,398508523;3,127702733;27,77777778
7,525555366;0,383096591;4,021332085;27,77777778
8,22728374;0,341122159;4,468146761;27,77777778
8,22728374;0,323366477;4,468146761;27,77777778
7,525555366;0,192571023;4,021332085;27,77777778
7,525555366;0,135791193;3,127702733;27,77777778
4,016913496;0,087089489;1,787258704;27,77777778
1,21;0,006689489;0;0
1,21;0,003403267;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,045861728;0
1,21;0;0,18917963;0
1,21;0,001995313;0,02866358;0
1,21;0,004365199;0;0
1,21;0,1740625;0;0
1,21;0,373011364;0;0
1,21;0,502272727;0;0
1,21;0,562940341;0;0
1,21;0,598607955;0;0
1,21;0,331519886;0;0
1,21;0,354161932;0;0
1,21;0,402130682;0;0
1,21;0,281150568;0;0
1,21;0,200511364;0;0
1,21;0,156363636;0;0
1,21;0,098809659;0;0
1,21;0,035598011;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,045861728;0
1,21;0,001795739;0;0
1,21;0,021419034;0;0
1,21;0,157954545;0;0
1,21;0,32;0;0
1,21;0,45390625;0;0
1,21;0,580553977;0;0
1,21;0,587727273;0;0
1,21;0,577670455;0;0
1,21;0,545355114;0;0
1,21;0,464161932;0;0
1,21;0,396122159;0;0
1,21;0,248082386;0;0
1,21;0,130463068;0;0
1,21;0,049339489;0;0
1,21;0,004963494;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,607667901;0
1,21;0;0,980294444;0
1,21;0;1,243999383;0
1,21;0,001846733;1,106414198;0
1,21;0,014122159;0,49301358;0
1,21;0,168352273;0;0
1,21;0,336036932;0;0
1,21;0,468764205;0;0
1,21;0,540795455;0;0
1,633685056;0,605355114;0,228285811;0
1,951448848;0,588650568;0,39950017;0
2,163291376;0,501434659;0,513643075;0
2,26921264;0,480028409;0,570714528;0
2,26921264;0,407556818;0,570714528;0
2,163291376;0,260213068;0,513643075;0
1,951448848;0,153522727;0,39950017;0
1,633685056;0,091923295;0,228285811;0
1,21;0,037694602;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,395557407;0
1,21;0;1,014690741;0
1,21;0;1,289861111;0
1,21;0;1,593695062;0
1,21;0;1,759943827;0
1,21;0;1,880330864;0
1,21;0;1,788607407;0
1,21;0,042387784;1,272662963;0
1,21;0,1565625;0,65352963;0
1,21;0,296022727;0;0
1,21;0,467017045;0;0
1,21;0,620340909;0;0
1,633685056;0,714815341;0,228285811;0
1,951448848;0,729573864;0,39950017;0
2,163291376;0,564346591;0,513643075;0
2,26921264;0,417286932;0,570714528;0
2,26921264;0,325170455;0,570714528;0
2,163291376;0,251789773;0,513643075;0
1,951448848;0,161164773;0,39950017;0
1,633685056;0,099829545;0,228285811;0
1,21;0,035338068;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,27517037;0
1,21;0;0,579004321;0
1,21;0;0,590469753;0
1,21;0;0,68219321;0
1,21;0;0,745253086;0
1,21;0;0,664995062;0
1,21;0,029897727;0,378359259;0
1,21;0,098167614;0,017198148;0
1,21;0,182357955;0;0
1,21;0,282073864;0;0
1,21;0,238835227;0;0
1,633685056;0,24921875;0,228285811;0
1,951448848;0,2990625;0,39950017;0
2,163291376;0,287869318;0,513643075;0
2,26921264;0,261136364;0,570714528;0
2,26921264;0,2346875;0,570714528;0
2,163291376;0,168991477;0,513643075;0
1,951448848;0,146832386;0,39950017;0
1,633685056;0,050775568;0,228285811;0
1,21;0,011941619;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,676460494;0
1,21;0;0,68219321;0
1,21;0;1,014690741;0
1,21;0;1,404515432;0
1,21;0;1,553566049;0
1,21;0;1,685418519;0
1,21;0;1,673953086;0
1,21;0,00664929;1,542100617;0
1,21;0,041867898;1,375851852;0
1,21;0,153778409;0,968829012;0
1,21;0,206434659;0,607667901;0
1,21;0,269133523;0,395557407;27,77777778
2,692897696;0,370355114;0,921162653;27,77777778
3,805070968;0,390184659;1,612034642;27,77777778
4,546519816;0,332400568;2,072615968;27,77777778
4,91724424;0,295056818;2,302906632;27,77777778
4,91724424;0,303607955;2,302906632;27,77777778
4,546519816;0,191448864;2,072615968;27,77777778
3,805070968;0,150227273;1,612034642;27,77777778
2,692897696;0,098846591;0,921162653;27,77777778
1,21;0,021495739;0;0
1,21;0;0;0
1,21;0;0,18917963;0
1,21;0;0,504479012;0
1,21;0;0,819778395;0
1,21;0;1,135077778;0
1,21;0;1,312791975;0
1,21;0;1,524902469;0
1,21;0;1,645289506;0
1,21;0;1,737012963;0
1,21;0;1,61089321;0
1,21;0,003763494;0,87137284;0
1,21;0,172485795;0,05732716;0
1,21;0,3240625;0;0
1,21;0,389545455;0;0
1,21;0,556818182;0;27,77777778
4,016913496;0,745767045;1,787258704;27,77777778
6,122098618;0,304715909;3,127702733;27,77777778
7,525555366;0,288792614;4,021332085;27,77777778
8,22728374;0,293167614;4,468146761;27,77777778
8,22728374;0,251164773;4,468146761;27,77777778
7,525555366;0,217102273;4,021332085;27,77777778
7,525555366;0,159730114;3,127702733;27,77777778
4,016913496;0,092670455;1,787258704;27,77777778
1,21;0,01568608;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,206377778;0
1,21;0;0,544608025;0
1,21;0;0,882838272;0
1,21;0;1,014690741;0
1,21;0;1,186672222;0
1,21;0;1,289861111;0
1,21;0;1,381584568;0
1,21;0;1,249732099;0
1,21;0,023822443;0,538875309;0
1,21;0,16125;0;0
1,21;0,379517045;0;0
1,21;0,4959375;0;0
1,21;0,562116477;0;0
1,21;0,630525568;0;0
1,21;0,576321023;0;0
1,21;0,477258523;0;0
1,21;0,359389205;0;0
1,21;0,320255682;0;0
1,21;0,258792614;0;0
1,21;0,152173295;0;0
1,21;0,07872017;0;0
1,21;0,029487216;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,038144886;0;0
1,21;0,161647727;0;0
1,21;0,330227273;0;0
1,21;0,386221591;0;0
1,21;0,138355114;0;0
1,21;0,036482955;0;0
1,21;0,039694602;0;0
1,21;0,079818182;0;0
1,21;0,402144886;0;0
1,21;0,339815341;0;0
1,21;0,254772727;0;0
1,21;0,116241477;0;0
1,21;0,027072443;0;0
1,21;0,035933239;0;0
1,21;0,002400568;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,086119318;0;0
1,21;0,083120739;0;0
1,21;0,200355114;0;0
1,21;0,343011364;0;0
1,633685056;0,403678977;0,228285811;0
1,951448848;0,453522727;0,39950017;0
2,163291376;0,432414773;0,513643075;0
2,26921264;0,344105114;0,570714528;0
2,26921264;0,254119318;0,570714528;0
2,163291376;0,165298295;0,513643075;0
1,951448848;0,156519886;0,39950017;0
1,633685056;0,046068182;0,228285811;0
1,21;0,027105114;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,40702284;0
1,21;0;1,484773457;0
1,21;0;2,07524321;0
1,21;0;2,499464198;0
1,21;0;2,459335185;0
1,21;0,010005398;1,908994444;0
1,21;0,16421875;1,284128395;0
1,21;0,362869318;0,619133333;0
1,21;0,538977273;0;0
1,21;0,667840909;0;0
1,633685056;0,753267045;0,228285811;0
1,951448848;0,791775568;0,39950017;0
2,163291376;0,679772727;0,513643075;0
2,26921264;0,586661932;0,570714528;0
2,26921264;0,467926136;0,570714528;0
2,163291376;0,249644886;0,513643075;0
1,951448848;0,116174716;0,39950017;0
1,633685056;0,027380682;0,228285811;0
1,21;0,006663352;0;0
1,21;0;0;0
1,21;0;0,573271605;0
1,21;0;1,352920988;0
1,21;0;2,13257037;0
1,21;0;2,912219753;0
1,21;0;3,021141358;0
1,21;0;3,181657407;0
1,21;0;3,290579012;0
1,21;0;3,376569753;0
1,21;0;3,267648148;0
1,21;0,019133523;2,614118519;0
1,21;0,160724432;1,880330864;0
1,21;0,345994318;1,072017901;0
1,21;0,519659091;0,257972222;0
1,21;0,635411932;0;0
1,633685056;0,702769886;0,228285811;0
1,951448848;0,727357955;0,39950017;0
2,163291376;0,629857955;0,513643075;0
2,26921264;0,549417614;0,570714528;0
2,26921264;0,435269886;0,570714528;0
2,163291376;0,2515625;0,513643075;0
1,951448848;0,124569602;0,39950017;0
1,633685056;0,041573864;0,228285811;0
1,21;0,017284091;0;0
1,21;0;0;0
1,21;0;0,160516049;0
1,21;0;0,814045679;0
1,21;0;1,473308025;0
1,21;0;2,126837654;0
1,21;0;2,430671605;0
1,21;0;2,826229012;0
1,21;0;3,067003086;0
1,21;0;3,256182716;0
1,21;0;3,204588272;0
1,21;0,002375284;2,53959321;0
1,21;0,168423295;1,823003704;0
1,21;0,379474432;1,072017901;0
1,21;0,557542614;0,349695679;0
1,21;0,685298295;0;27,77777778
5,57925214;0,768039773;2,735954657;27,77777778
8,856191245;0,803636364;4,78792065;27,77777778
11,04081731;0,689971591;6,155897979;27,77777778
12,13313035;0,596477273;6,839886643;27,77777778
12,13313035;0,473835227;6,839886643;27,77777778
11,04081731;0,25125;6,155897979;27,77777778
8,856191245;0,11634233;4,78792065;27,77777778
5,57925214;0,024693182;2,735954657;27,77777778
1,21;0,003255398;0;27,77777778
7,317953826;0;7,967207799;27,77777778
9,353938434;0;11,2898497;27,77777778
7,317953826;0;9,325861503;27,77777778
1,21;0;2,063777778;0
1,21;0;2,740238272;0
1,21;0;2,826229012;0
1,21;0;2,952348765;0
1,21;0;3,03260679;0
1,21;0;3,101399383;0
1,21;0;3,009675926;0
1,21;0,039941761;2,482266049;0
1,21;0,153394886;1,714082099;0
1,21;0,310028409;0,894303704;27,77777778
6,63929229;0,454176136;7,148207207;27,77777778
1,21;0,622457386;0;27,77777778
9,55129954;0,638707386;5,334242813;27,77777778
15,80727419;0,617329545;9,334924922;27,77777778
19,97792396;0,5440625;12,00204633;27,77777778
20,428;0,433238636;13,33560703;27,77777778
20,428;0,352329545;13,33560703;27,77777778
19,97792396;0,262244318;12,00204633;27,77777778
15,80727419;0,150596591;9,334924922;27,77777778
9,55129954;0,083346591;5,334242813;27,77777778
1,21;0,03109375;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,229308642;0
1,21;0;0,200645062;0
1,21;0;0,183446914;0
1,21;0;0,18917963;0
1,21;0;0,194912346;0
1,21;0;0,103188889;0
1,21;0,038393466;0;0
1,21;0,088487216;0;0
1,21;0,222698864;0;0
1,21;0,341704545;0;0
1,21;0,421392045;0;0
1,21;0,321193182;0;0
1,21;0,257386364;0;0
1,21;0,281207386;0;0
1,21;0,3259375;0;0
1,21;0,312315341;0;0
1,21;0,234375;0;0
1,21;0,071474432;0;0
1,21;0,004649006;0;0
1,21;0,009021307;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,010010938;0;0
1,21;0,051987216;0;0
1,21;0,074002841;0;0
1,21;0,173636364;0;0
1,21;0,173622159;0;0
1,21;0,250681818;0;0
1,21;0,257826705;0;0
1,21;0,281875;0;0
1,21;0,221349432;0;0
1,21;0,203622159;0;0
1,21;0,146491477;0;0
1,21;0,113828125;0;0
1,21;0,065522727;0;0
1,21;0,016230114;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,032289773;0;0
1,21;0,138826705;0;0
1,21;0,273565341;0;0
1,21;0,385809659;0;0
1,21;0,576477273;0;0
1,633685056;0,534900568;0,228285811;0
1,951448848;0,538423295;0,39950017;0
2,163291376;0,511633523;0,513643075;0
2,26921264;0,442244318;0,570714528;0
2,26921264;0,360752841;0,570714528;0
2,163291376;0,251903409;0,513643075;0
1,951448848;0,123869318;0,39950017;0
1,633685056;0,058073864;0,228285811;0
1,21;0,002599574;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,114654321;0
1,21;0;0,418488272;0
1,21;0;0,768183951;0
1,21;0;0,963096296;0
1,21;0;1,106414198;0
1,21;0;1,083483333;0
1,21;0,011234943;0,338230247;0
1,21;0,133917614;0;0
1,21;0,173579545;0;0
1,21;0,410823864;0;0
1,21;0,492670455;0;0
1,633685056;0,690696023;0,228285811;0
1,951448848;0,329019886;0,39950017;0
2,163291376;0,400255682;0,513643075;0
2,26921264;0,364985795;0,570714528;0
2,26921264;0,3171875;0,570714528;0
2,163291376;0,254971591;0,513643075;0
1,951448848;0,133301136;0,39950017;0
1,633685056;0,095106534;0,228285811;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,017198148;0
1,21;0;0,229308642;0
1,21;0;0,424220988;0
1,21;0;0,487280864;0
1,21;0;0,401290123;0
1,21;0,030443182;0,045861728;0
1,21;0,095197443;0;0
1,21;0,173948864;0;0
1,21;0,230951705;0;0
1,21;0,271264205;0;0
1,633685056;0,095301136;0,228285811;0
1,951448848;0,182301136;0,39950017;0
2,163291376;0,150284091;0,513643075;0
2,26921264;0,043365057;0,570714528;0
2,26921264;0,229772727;0,570714528;0
2,163291376;0,183480114;0,513643075;0
1,951448848;0,141231534;0,39950017;0
1,633685056;0,087609375;0,228285811;0
1,21;0,030271307;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,303833951;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,013038636;0;0
1,21;0,047981534;0;0
1,21;0,095083807;0;0
1,21;0,137085227;0;0
1,21;0,178920455;0;27,77777778
2,692897696;0,207528409;0,921162653;27,77777778
3,805070968;0,211264205;1,612034642;27,77777778
4,546519816;0,204346591;2,072615968;27,77777778
4,91724424;0,1884375;2,302906632;27,77777778
4,91724424;0,164517045;2,302906632;27,77777778
4,546519816;0,108829545;2,072615968;27,77777778
3,805070968;0,085613636;1,612034642;27,77777778
2,692897696;0,04409375;0,921162653;27,77777778
1,21;0,00833892;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,687925926;0
1,21;0;1,295593827;0
1,21;0;1,771409259;0
1,21;0;2,10390679;0
1,21;0;2,13257037;0
1,21;0,00803679;2,052312346;0
1,21;0,05293892;1,926192593;0
1,21;0,138245739;1,708349383;0
1,21;0,180440341;1,524902469;0
1,21;0,225227273;1,347188272;27,77777778
4,016913496;0,283153409;2,945267346;27,77777778
6,122098618;0,265724432;4,17678977;27,77777778
7,525555366;0,270383523;4,995893813;27,77777778
8,22728374;0,248210227;5,385381329;27,77777778
8,22728374;0,212017045;5,442708489;27,77777778
7,525555366;0,139137784;5,127746282;27,77777778
7,525555366;0,070879261;4,320107671;27,77777778
4,016913496;0,049444602;3,117248828;27,77777778
1,21;0,017545455;1,501971605;0
1,21;0;1,702616667;0
1,21;0;2,063777778;0
1,21;0;2,424938889;0
1,21;0;2,7861;0
1,21;0;3,147261111;0
1,21;0;3,198855556;0
1,21;0;3,370837037;0
1,21;0;3,514154938;0
1,21;0;3,651740123;0
1,21;0;3,697601852;0
1,21;0,009601989;3,313509877;0
1,21;0,154616477;2,837694444;0
1,21;0,359460227;2,316017284;0
1,21;0,544573864;1,788607407;0
1,21;0,679701705;1,301326543;0
1,21;0,763181818;0,888570988;0
1,21;0,794943182;0,567538889;0
1,21;0,685142045;0,343962963;0
1,21;0,594133523;0,223575926;0
1,21;0,451235795;0,21784321;0
1,21;0,256235795;0,315299383;0
1,21;0,121384943;0,579004321;0
1,21;0,029119318;0,98602716;0
1,21;0,010534801;1,496238889;0
1,21;0;2,063777778;0
1,21;0;2,631316667;0
1,21;0;3,19312284;0
1,21;0;3,760661728;0
1,21;0;3,347906173;0
1,21;0;3,347906173;0
1,21;0;3,416698765;0
1,21;0;3,485491358;0
1,21;0;3,554283951;0
1,21;0;3,537085802;0
1,21;0,00890483;2,963814198;0
1,21;0,152301136;2,275888272;0
1,21;0,354446023;1,519169753;0
1,21;0,534815341;0,762451235;0
1,21;0,6709375;0,051594444;0
1,21;0,757286932;0;0
1,21;0,792542614;0;0
1,21;0,686704545;0;0
1,21;0,593693182;0;0
1,21;0,451207386;0;0
1,21;0,250710227;0;0
1,21;0,116653409;0;0
1,21;0,021247159;0;0
1,21;0,006156676;0;0
1,21;0;0,097456173;0
1,21;0;0,687925926;0
1,21;0;1,284128395;0
1,21;0;1,874598148;0
1,21;0;2,470800617;0
1,21;0;2,602653086;0
1,21;0;2,774634568;0
1,21;0;2,883556173;0
1,21;0;2,969546914;0
1,21;0;2,923685185;0
1,21;0,022122159;2,32175;0
1,21;0,143423295;1,605160494;0
1,21;0,307954545;0,802580247;0
1,21;0,464446023;0;0
1,21;0,591235795;0;0
1,633685056;0,673366477;0,228285811;0
1,951448848;0,715440341;0,39950017;0
2,163291376;0,623181818;0,513643075;0
2,26921264;0,546292614;0,570714528;0
2,26921264;0,404247159;0,570714528;0
2,163291376;0,251008523;0,513643075;0
1,951448848;0,120411932;0,39950017;0
1,633685056;0,020585227;0,228285811;0
1,21;0,005922301;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,011874148;0;0
1,21;0,063078125;0;0
1,21;0,117568182;0;0
1,21;0,17203125;0;0
1,21;0,202755682;0;0
1,633685056;0,227514205;0,228285811;0
1,951448848;0,241107955;0,39950017;0
2,163291376;0,236008523;0,513643075;0
2,26921264;0,220042614;0,570714528;0
2,26921264;0,174872159;0,570714528;0
2,163291376;0,129323864;0,513643075;0
1,951448848;0,087384943;0,39950017;0
1,633685056;0,039600852;0,228285811;0
1,21;0,006541903;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0,006647017;0;0
1,21;0,039366477;0;0
1,21;0,08565483;0;0
1,21;0,115203125;0;0
1,21;0,1465625;0;0
1,633685056;0,164559659;0,228285811;0
1,951448848;0,176747159;0,39950017;0
2,163291376;0,171349432;0,513643075;0
2,26921264;0,163139205;0,570714528;0
2,26921264;0,126568182;0,570714528;0
2,163291376;0,095789773;0,513643075;0
1,951448848;0,065556818;0,39950017;0
1,633685056;0,030509943;0,228285811;0
1,21;0,004547017;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0;0
1,21;0;0,257972222;0
1,21;0;0,68219321;0
1,21;0;0,596202469;0
1,21;0,029080966;0,338230247;0
1,21;0,105475852;0,045861728;0
1,21;0,183096591;0;0
1,21;0,236377841;0;0
